MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",DSM,"Des Moines, IA",2104,-4.0,2251,1.0,0.0,0.0,624.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",DTW,"Detroit, MI",1328,4.0,1659,-4.0,0.0,0.0,986.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",DTW,"Detroit, MI",1705,11.0,2036,5.0,0.0,0.0,986.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",DTW,"Detroit, MI",2040,-3.0,12,-4.0,0.0,0.0,986.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EGE,"Eagle, CO",1053,-4.0,1219,7.0,0.0,0.0,721.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EGE,"Eagle, CO",1237,-8.0,1359,10.0,0.0,0.0,721.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EGE,"Eagle, CO",1445,-3.0,1604,-9.0,0.0,0.0,721.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX",1019,-4.0,1103,-8.0,0.0,0.0,551.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX",1514,-6.0,1600,-17.0,0.0,0.0,551.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",ELP,"El Paso, TX",2230,151.0,2314,149.0,0.0,0.0,551.0,50.0,0.0,0.0,0.0,99.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EUG,"Eugene, OR",1901,79.0,2116,44.0,0.0,0.0,1606.0,12.0,0.0,0.0,0.0,32.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ",1318,1.0,1732,-5.0,0.0,0.0,1372.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ",1712,-6.0,2128,-5.0,0.0,0.0,1372.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ",1855,-3.0,2314,-19.0,0.0,0.0,1372.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EYW,"Key West, FL",1227,15.0,1604,1.0,0.0,0.0,1089.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",EYW,"Key West, FL",1738,-6.0,2114,-14.0,0.0,0.0,1089.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",FAT,"Fresno, CA",1020,42.0,1157,31.0,0.0,0.0,1313.0,31.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",FAT,"Fresno, CA",1904,-2.0,2042,-27.0,0.0,0.0,1313.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",FLL,"Fort Lauderdale, FL",1047,15.0,1433,2.0,0.0,0.0,1119.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",FLL,"Fort Lauderdale, FL",1448,32.0,1824,22.0,0.0,0.0,1119.0,22.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",FLL,"Fort Lauderdale, FL",1922,-3.0,2302,3.0,0.0,0.0,1119.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",FLL,"Fort Lauderdale, FL",2035,10.0,11,12.0,0.0,0.0,1119.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",GEG,"Spokane, WA",1905,3.0,2059,-14.0,0.0,0.0,1477.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",GRR,"Grand Rapids, MI",1245,4.0,1616,-1.0,0.0,0.0,931.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",GRR,"Grand Rapids, MI",1931,-2.0,2255,-2.0,0.0,0.0,931.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",GSO,"Greensboro/High Point, NC",1232,-5.0,1555,-2.0,0.0,0.0,999.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",GSO,"Greensboro/High Point, NC",1940,40.0,2259,42.0,0.0,0.0,999.0,40.0,0.0,2.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",GSP,"Greer, SC",1220,3.0,1529,-5.0,0.0,0.0,862.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",GSP,"Greer, SC",2051,15.0,2358,10.0,0.0,0.0,862.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",GUC,"Gunnison, CO",1240,-11.0,1359,-24.0,0.0,0.0,678.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",HDN,"Hayden, CO",1045,7.0,1227,-16.0,0.0,0.0,769.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",HDN,"Hayden, CO",1227,11.0,1402,10.0,0.0,0.0,769.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",HNL,"Honolulu, HI",1125,2.0,1544,4.0,0.0,0.0,3784.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",HNL,"Honolulu, HI",1245,42.0,1714,44.0,0.0,0.0,3784.0,42.0,0.0,2.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IAD,"Washington, DC",1233,0.0,1614,7.0,0.0,0.0,1172.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IAD,"Washington, DC",1915,-7.0,2257,-11.0,0.0,0.0,1172.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX",1228,-2.0,1338,-7.0,0.0,0.0,224.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX",1425,-5.0,1533,-13.0,0.0,0.0,224.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX",1710,2.0,1818,-1.0,0.0,0.0,224.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX",1855,3.0,2007,-3.0,0.0,0.0,224.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX",2112,-5.0,2221,-14.0,0.0,0.0,224.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IAH,"Houston, TX",2245,-3.0,2353,-9.0,0.0,0.0,224.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS",1413,26.0,1528,21.0,0.0,0.0,328.0,21.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS",1825,17.0,1939,8.0,0.0,0.0,328.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS",2130,-4.0,2245,-10.0,0.0,0.0,328.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",ILM,"Wilmington, NC",1307,1.0,1638,-1.0,0.0,0.0,1106.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN",1410,-6.0,1712,-11.0,0.0,0.0,761.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN",1748,-5.0,2050,-8.0,0.0,0.0,761.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",IND,"Indianapolis, IN",2052,-2.0,2355,-8.0,0.0,0.0,761.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",JAC,"Jackson, WY",1223,16.0,1423,9.0,0.0,0.0,1047.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",JAX,"Jacksonville, FL",1056,-5.0,1415,-12.0,0.0,0.0,918.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",JAX,"Jacksonville, FL",1547,11.0,1859,10.0,0.0,0.0,918.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",JAX,"Jacksonville, FL",1859,-2.0,2215,-10.0,0.0,0.0,918.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",JAX,"Jacksonville, FL",2046,34.0,2358,33.0,0.0,0.0,918.0,3.0,0.0,0.0,0.0,30.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",JFK,"New York, NY",1230,-4.0,1659,-19.0,0.0,0.0,1391.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",JFK,"New York, NY",1452,-5.0,1915,-17.0,0.0,0.0,1391.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",JFK,"New York, NY",1706,5.0,2129,-11.0,0.0,0.0,1391.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1148,-3.0,1242,-4.0,0.0,0.0,1055.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1300,-4.0,1356,2.0,0.0,0.0,1055.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1505,-7.0,1558,-16.0,0.0,0.0,1055.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1649,52.0,1744,52.0,0.0,0.0,1055.0,1.0,0.0,0.0,0.0,51.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1821,24.0,1915,14.0,0.0,0.0,1055.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",1901,74.0,2002,72.0,0.0,0.0,1055.0,72.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2052,0.0,2147,-13.0,0.0,0.0,1055.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAS,"Las Vegas, NV",2250,-3.0,2343,-6.0,0.0,0.0,1055.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",900,-2.0,1029,-15.0,0.0,0.0,1235.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1020,-4.0,1141,-11.0,0.0,0.0,1235.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1301,-2.0,1426,-3.0,0.0,0.0,1235.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1400,-1.0,1523,-23.0,0.0,0.0,1235.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1600,0.0,1724,-19.0,0.0,0.0,1235.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1805,13.0,1928,3.0,0.0,0.0,1235.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1930,-10.0,2049,-6.0,0.0,0.0,1235.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",2100,0.0,2225,-2.0,0.0,0.0,1235.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",2230,10.0,2354,24.0,0.0,0.0,1235.0,10.0,0.0,14.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1034,9.0,1455,-2.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1145,2.0,1601,-9.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1220,25.0,1629,19.0,0.0,0.0,1389.0,14.0,0.0,0.0,0.0,5.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1335,-7.0,1751,-5.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1509,-5.0,1925,-14.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1639,58.0,2058,44.0,0.0,0.0,1389.0,44.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1745,-3.0,2201,-9.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1833,19.0,2250,22.0,0.0,0.0,1389.0,19.0,0.0,3.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",LGA,"New York, NY",1927,3.0,2345,-10.0,0.0,0.0,1389.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO",1029,-4.0,1202,-4.0,0.0,0.0,460.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO",1640,-2.0,1814,-4.0,0.0,0.0,460.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO",2002,-7.0,2134,-10.0,0.0,0.0,460.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCI,"Kansas City, MO",2119,13.0,2250,12.0,0.0,0.0,460.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",1023,-6.0,1350,-11.0,0.0,0.0,985.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",1322,-2.0,1648,4.0,0.0,0.0,985.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",1515,-5.0,1842,3.0,0.0,0.0,985.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",1644,-6.0,2014,12.0,0.0,0.0,985.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",1744,-4.0,2111,-1.0,0.0,0.0,985.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",1848,-4.0,2216,-11.0,0.0,0.0,985.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",1936,1.0,2303,-1.0,0.0,0.0,985.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",2049,4.0,15,10.0,0.0,0.0,985.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MDT,"Harrisburg, PA",1920,-7.0,2313,-26.0,0.0,0.0,1231.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN",1352,0.0,1515,1.0,0.0,0.0,431.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN",1721,-6.0,1845,-4.0,0.0,0.0,431.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN",1931,2.0,2057,5.0,0.0,0.0,431.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN",2236,64.0,2359,56.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,56.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MFE,"Mission/McAllen/Edinburg, TX",1035,-1.0,1215,-8.0,0.0,0.0,469.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MFE,"Mission/McAllen/Edinburg, TX",1543,13.0,1715,11.0,0.0,0.0,469.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MFE,"Mission/McAllen/Edinburg, TX",1725,-5.0,1858,-9.0,0.0,0.0,469.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MFE,"Mission/McAllen/Edinburg, TX",2225,-5.0,2359,-13.0,0.0,0.0,469.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",530,-5.0,909,-9.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",710,-5.0,1049,-17.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",1040,5.0,1431,-8.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",1245,-1.0,1634,-13.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",1439,-1.0,1821,2.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",1635,-3.0,2013,-2.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",1830,-4.0,2214,-17.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",2042,6.0,24,-6.0,0.0,0.0,1121.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MKE,"Milwaukee, WI",1018,-6.0,1230,-6.0,0.0,0.0,853.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MKE,"Milwaukee, WI",1554,-10.0,1807,-6.0,0.0,0.0,853.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MKE,"Milwaukee, WI",2118,-4.0,2332,-14.0,0.0,0.0,853.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MSN,"Madison, WI",1441,62.0,1650,55.0,0.0,0.0,821.0,55.0,0.0,0.0,0.0,0.0
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MSN,"Madison, WI",2111,2.0,2320,-7.0,0.0,0.0,821.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MSO,"Missoula, MT",1023,-6.0,1255,-11.0,0.0,0.0,1320.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN",1133,-2.0,1352,-10.0,0.0,0.0,852.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN",1922,-6.0,2146,-17.0,0.0,0.0,852.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MSP,"Minneapolis, MN",2131,-3.0,2350,-16.0,0.0,0.0,852.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MSY,"New Orleans, LA",1036,-9.0,1204,-15.0,0.0,0.0,447.0,,,,,
1,1,7,1/1/2023 12:00:00 AM,AA,DFW,"Dallas/Fort Worth, TX",MSY,"New Orleans, LA",1224,-6.0,1350,-15.0,0.0,0.0,447.0,,,,,
